PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1421350,CONDURSOS GARDEN MARKET,Transient non-community system,Ground water,Morris,MONTVILLE TWP.-1421,123,4,7,4
NJ2113331,CONGREGATION JEHOVAHS WI,Transient non-community system,Ground water,Warren,KNOWLTON TWP.-2113,125,5,0,4
NJ1326349,CONGREGATION OF JEHOVAHS,Transient non-community system,Ground water,Monmouth,MANALAPAN TWP.-1326,160,4,38,2
NJ1202305,CONOCO GAS,Transient non-community system,Ground water,Middlesex,CRANBURY TWP.-1202,33,4,31,11
NJ0111445,CONOVER CENTER LLC,Transient non-community system,Ground water,Atlantic,GALLOWAY TWP-0111,320,4,22,7
NJ1615450,CONVENIENCE AMERICA,Transient non-community system,Ground water,Passaic,WEST MILFORD TWP.-1615,127,2,1,2
NJ0325321,COOKSTOWN METHODIST CHURCH,Transient non-community system,Ground water,Burlington,NEW HANOVER TWP.-0325,80,3,6,5
NJ1021311,COPPER HILL C C - WELL,Transient non-community system,Ground water,Hunterdon,RARITAN TWP.-1021,114,6,5,5
NJ0106306,CORBIN CAFE,Transient non-community system,Ground water,Atlantic,CORBIN CITY-0106,31,4,3,4
NJ1808343,CORNER CAFE AND GRILL,Transient non-community system,Ground water,Somerset,FRANKLIN TWP.-1808,86,3,12,5
NJ1902351,CORNER REST T/A GREEKS TAVERN,Transient non-community system,Ground water,Sussex,ANDOVER TWP.-1902,360,4,3,5
NJ1022381,CORNHUSKERS PARK,Transient non-community system,Ground water,Hunterdon,READINGTON TWP.-1022,50,2,1,3
NJ1414396,COTTAGE DELI,Transient non-community system,Ground water,Morris,JEFFERSON TWP.-1414,82,3,28,4
NJ0811323,COUNTRY ACRES PRIVATE PRE SCHOOL,Transient non-community system,Ground water,Gloucester,MONROE TWP.-0811,26,4,3,4
NJ2116307,COUNTRY CORNER STORE & CAFE,Transient non-community system,Ground water,Warren,MANSFIELD TWP.-2116,39,4,8,5
NJ1908306,COUNTRY DELI & BAGEL,Transient non-community system,Ground water,Sussex,GREEN TWP.-1908,43,4,12,8
NJ1319400,COUNTRY FARM,Transient non-community system,Ground water,Monmouth,HOWELL TWP.-1319,97,4,9,6
NJ0435366,COUNTRY FARM MARKET/CUST,Transient non-community system,Ground water,Camden,WATERFORD TWP.-0435,27,4,12,5
NJ1427334,COUNTRY FARMS,Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,330,5,32,6
NJ1713312,COUNTRY FOOD EXPRESS,Transient non-community system,Ground water,Salem,CARNEY'S POINT TWP.-1713,365,3,0,3
NJ1413322,COUNTRY MILE VILLAGE,Transient non-community system,Ground water,Morris,HARDING TWP.-1413,276,4,9,5
NJ0123303,COUNTRY OAKS CAMPGROUND,Transient non-community system,Ground water,Atlantic,WEYMOUTH TWP-.0123,55,3,17,5
NJ0307303,COUNTRY POOL CLUB,Transient non-community system,Ground water,Burlington,CHESTERFIELD TWP.-0307,65,4,21,3
NJ1332328,COUNTRY STORE & DELI TOO,Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,306,4,7,5
NJ1415314,COUNTRY WINE & LIQUORS,Transient non-community system,Ground water,Morris,KINNELON BORO-1415,162,3,1,3
NJ2112315,COUNTY OF WARREN LIBRARY - NORTH,Transient non-community system,Ground water,Warren,INDEPENDENCE TWP.-2112,206,4,9,7
NJ0506369,COURT HOUSE PIZZERIA,Transient non-community system,Ground water,Cape May,MIDDLE TWP.-0506,105,4,1,5
NJ1006305,COURTSIDE RACQUET CLUB,Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,80,5,8,8
